ScheduleID,PersonID,ShiftID
SCH000873,N010391,SHF00006
SCH000874,N008616,SHF00011
SCH000875,N003093,SHF00005
SCH000876,N005033,SHF00015
SCH000877,N007181,SHF00014
SCH000878,N003724,SHF00008
SCH000879,N002945,SHF00005
SCH000880,N001470,SHF00020
SCH000881,N002988,SHF00020
SCH000882,N001052,SHF00005
SCH000883,N011540,SHF00013
SCH000884,N007298,SHF00008
SCH000885,N005173,SHF00003
SCH000886,N004743,SHF00008
SCH000887,N013143,SHF00016
SCH000888,N004591,SHF00010
SCH000889,N008799,SHF00015
SCH000890,N004729,SHF00003
SCH000891,N001042,SHF00010
SCH000892,N004966,SHF00003
SCH000893,N003381,SHF00018
SCH000894,N012056,SHF00002
SCH000895,N005660,SHF00019
SCH000896,N005806,SHF00020
SCH000897,N004200,SHF00012
SCH000898,N000362,SHF00001
SCH000899,N000020,SHF00007
SCH000900,N012129,SHF00003
SCH000901,N008939,SHF00016
SCH000902,N007723,SHF00021
SCH000903,N000494,SHF00015
SCH000904,N013079,SHF00015
SCH000905,N012897,SHF00009
SCH000906,N012988,SHF00011
SCH000907,N012173,SHF00010
SCH000908,N003760,SHF00002
SCH000909,N005453,SHF00013
SCH000910,N010473,SHF00003
SCH000911,N013240,SHF00004
SCH000912,N010631,SHF00021
SCH000913,N001948,SHF00010
SCH000914,N003822,SHF00008
SCH000915,N007138,SHF00004
SCH000916,N002195,SHF00003
SCH000917,N008943,SHF00016
SCH000918,N004979,SHF00014
SCH000919,N008278,SHF00017
SCH000920,N012827,SHF00009
SCH000921,N006467,SHF00011
SCH000922,N007656,SHF00002
SCH000923,N006384,SHF00021
SCH000924,N004074,SHF00016
SCH000925,N001377,SHF00015
SCH000926,N004210,SHF00013
SCH000927,N012977,SHF00006
SCH000928,N010839,SHF00004
SCH000929,N000691,SHF00020
SCH000930,N006979,SHF00015
SCH000931,N010016,SHF00004
SCH000932,N004824,SHF00003
SCH000933,N013244,SHF00002
SCH000934,N007938,SHF00019
SCH000935,N001894,SHF00007
SCH000936,N003276,SHF00019
SCH000937,N002368,SHF00020
SCH000938,N006929,SHF00015
SCH000939,N011146,SHF00011
SCH000940,N010674,SHF00011
SCH000941,N013147,SHF00009
SCH000942,N003390,SHF00016
SCH000943,N010820,SHF00019
SCH000944,N006461,SHF00011
SCH000945,N011308,SHF00019
SCH000946,N001421,SHF00001
SCH000947,N013239,SHF00020
SCH000948,N002338,SHF00009
SCH000949,N006383,SHF00016
SCH000950,N000066,SHF00004
SCH000951,N004350,SHF00004
SCH000952,N010838,SHF00018
SCH000953,N002301,SHF00018
SCH000954,N009708,SHF00002
SCH000955,N009059,SHF00017
SCH000956,N000824,SHF00018
SCH000957,N002091,SHF00003
SCH000958,N004198,SHF00014
SCH000959,N003465,SHF00008
SCH000960,N002942,SHF00004
SCH000961,N003206,SHF00003
SCH000962,N002117,SHF00002
SCH000963,N004553,SHF00021
SCH000964,N000824,SHF00005
SCH000965,N010789,SHF00011
SCH000966,N000045,SHF00008
SCH000967,N011335,SHF00005
SCH000968,N007484,SHF00013
SCH000969,N006586,SHF00021
SCH000970,N012004,SHF00005
SCH000971,N011997,SHF00016
SCH000972,N005404,SHF00012
SCH000973,N011325,SHF00009
SCH000974,N002830,SHF00021
SCH000975,N003635,SHF00015
SCH000976,N002652,SHF00007
SCH000977,N004249,SHF00013
SCH000978,N009149,SHF00020
SCH000979,N001768,SHF00001
SCH000980,N001647,SHF00009
SCH000981,N002008,SHF00011
SCH000982,N002939,SHF00002
SCH000983,N008439,SHF00007
SCH000984,N006961,SHF00019
SCH000985,N001044,SHF00009
SCH000986,N006410,SHF00014
SCH000987,N011351,SHF00005
SCH000988,N001354,SHF00006
SCH000989,N006470,SHF00018
SCH000990,N002649,SHF00001
SCH000991,N008512,SHF00016
SCH000992,N002258,SHF00006
SCH000993,N011762,SHF00005
SCH000994,N003221,SHF00007
SCH000995,N006764,SHF00010
SCH000996,N013081,SHF00006
SCH000997,N003976,SHF00002
SCH000998,N007992,SHF00002
SCH000999,N008892,SHF00017
SCH001000,N010310,SHF00014
SCH001001,N003001,SHF00014
SCH001002,N002014,SHF00007
SCH001003,N011193,SHF00010
SCH001004,N008781,SHF00005
SCH001005,N006856,SHF00009
SCH001006,N010017,SHF00016
SCH001007,N009076,SHF00013
SCH001008,N008804,SHF00011
SCH001009,N008805,SHF00020
SCH001010,N007905,SHF00007
SCH001011,N011671,SHF00016
SCH001012,N013270,SHF00017
SCH001013,N004824,SHF00006
SCH001014,N006044,SHF00001
SCH001015,N001641,SHF00013
SCH001016,N002700,SHF00006
SCH001017,N011643,SHF00013
SCH001018,N009888,SHF00019
SCH001019,N010743,SHF00005
SCH001020,N012634,SHF00019
SCH001021,N013316,SHF00019
SCH001022,N010238,SHF00015
SCH001023,N006660,SHF00015
SCH001024,N001829,SHF00007
SCH001025,N010151,SHF00003
SCH001026,N008351,SHF00009
SCH001027,N010456,SHF00021
SCH001028,N001838,SHF00011
SCH001029,N010519,SHF00005
SCH001030,N004160,SHF00016
SCH001031,N008887,SHF00010
SCH001032,N009540,SHF00015
SCH001033,N001665,SHF00001
SCH001034,N002457,SHF00018
SCH001035,N010049,SHF00008
SCH001036,N000848,SHF00019
SCH001037,N001225,SHF00019
SCH001038,N009032,SHF00004
SCH001039,N007728,SHF00013
SCH001040,N004060,SHF00002
SCH001041,N002609,SHF00005
SCH001042,N000947,SHF00008
SCH001043,N008606,SHF00002
SCH001044,N009411,SHF00011
SCH001045,N007740,SHF00019
SCH001046,N002225,SHF00002
SCH001047,N007680,SHF00002
SCH001048,N001489,SHF00008
SCH001049,N007520,SHF00001
SCH001050,N003617,SHF00008
SCH001051,N011648,SHF00004
SCH001052,N002140,SHF00002
SCH001053,N009602,SHF00006
SCH001054,N012768,SHF00013
SCH001055,N001760,SHF00009
SCH001056,N004947,SHF00004
SCH001057,N004639,SHF00019
SCH001058,N004097,SHF00006
SCH001059,N004642,SHF00020
SCH001060,N003239,SHF00006
SCH001061,N007213,SHF00018
SCH001062,N001684,SHF00005
SCH001063,N004990,SHF00011
SCH001064,N005225,SHF00018
SCH001065,N004991,SHF00009
SCH001066,N008322,SHF00018
SCH001067,N006870,SHF00012
SCH001068,N004502,SHF00016
SCH001069,N004298,SHF00009
SCH001070,N011101,SHF00021
SCH001071,N002670,SHF00002
SCH001072,N009398,SHF00021
SCH001073,N005378,SHF00007
SCH001074,N002301,SHF00019
SCH001075,N004068,SHF00018
SCH001076,N007302,SHF00008
SCH001077,N001546,SHF00003
SCH001078,N009995,SHF00020
SCH001079,N003701,SHF00019
SCH001080,N002581,SHF00016
SCH001081,N007760,SHF00018
SCH001082,N004773,SHF00010
SCH001083,N006374,SHF00011
SCH001084,N005705,SHF00016
SCH001085,N008279,SHF00020
SCH001086,N005875,SHF00008
SCH001087,N012584,SHF00020
SCH001088,N005673,SHF00010
SCH001089,N011303,SHF00004
SCH001090,N000965,SHF00010
SCH001091,N005017,SHF00009
SCH001092,N001015,SHF00009
SCH001093,N000064,SHF00020
SCH001094,N011902,SHF00005
SCH001095,N006426,SHF00017
SCH001096,N009171,SHF00019
SCH001097,N002964,SHF00018
SCH001098,N011751,SHF00016
SCH001099,N005383,SHF00011
SCH001100,N002469,SHF00019
SCH001101,N010720,SHF00013
SCH001102,N002794,SHF00017
SCH001103,N011938,SHF00002
SCH001104,N007070,SHF00018
SCH001105,N001914,SHF00008
SCH001106,N004344,SHF00016
SCH001107,N011014,SHF00008
SCH001108,N008639,SHF00017
SCH001109,N012158,SHF00001
SCH001110,N002236,SHF00008
SCH001111,N001115,SHF00015
SCH001112,N000381,SHF00012
SCH001113,N002820,SHF00007
SCH001114,N005918,SHF00011
SCH001115,N011812,SHF00007
SCH001116,N009917,SHF00016
SCH001117,N005898,SHF00014
SCH001118,N000439,SHF00020
SCH001119,N003521,SHF00021
SCH001120,N004441,SHF00016
SCH001121,N009561,SHF00002
SCH001122,N012119,SHF00002
SCH001123,N007812,SHF00015
SCH001124,N007644,SHF00018
SCH001125,N013069,SHF00017
SCH001126,N000509,SHF00001
SCH001127,N011825,SHF00007
SCH001128,N006539,SHF00019
SCH001129,N010641,SHF00010
SCH001130,N011419,SHF00010
SCH001131,N010323,SHF00012
SCH001132,N004803,SHF00001
SCH001133,N002496,SHF00018
SCH001134,N007979,SHF00008
SCH001135,N006905,SHF00013
SCH001136,N004757,SHF00011
SCH001137,N012296,SHF00007
SCH001138,N012721,SHF00021
SCH001139,N004316,SHF00019
SCH001140,N010510,SHF00003
SCH001141,N006559,SHF00016
SCH001142,N000617,SHF00013
SCH001143,N002240,SHF00014
SCH001144,N008842,SHF00006
SCH001145,N011480,SHF00012
SCH001146,N008580,SHF00001
SCH001147,N007184,SHF00020
SCH001148,N009394,SHF00006
SCH001149,N004992,SHF00014
SCH001150,N010557,SHF00003
SCH001151,N000577,SHF00014
SCH001152,N002269,SHF00001
SCH001153,N010012,SHF00007
SCH001154,N007436,SHF00009
SCH001155,N003949,SHF00016
SCH001156,N005998,SHF00001
SCH001157,N011413,SHF00010
SCH001158,N012548,SHF00013
SCH001159,N007353,SHF00006
SCH001160,N003755,SHF00018
SCH001161,N013204,SHF00003
SCH001162,N008156,SHF00019
SCH001163,N007414,SHF00020
SCH001164,N013066,SHF00011
SCH001165,N012066,SHF00003
SCH001166,N005366,SHF00015
SCH001167,N001703,SHF00019
SCH001168,N000101,SHF00014
SCH001169,N001091,SHF00017
SCH001170,N000902,SHF00014
SCH001171,N005594,SHF00002
SCH001172,N006335,SHF00011
SCH001173,N001389,SHF00020
SCH001174,N001480,SHF00007
SCH001175,N009157,SHF00021
SCH001176,N006283,SHF00016
SCH001177,N007388,SHF00019
SCH001178,N005991,SHF00014
SCH001179,N006542,SHF00011
SCH001180,N007452,SHF00009
SCH001181,N002650,SHF00015
SCH001182,N009031,SHF00010
SCH001183,N001142,SHF00017
SCH001184,N011352,SHF00003
SCH001185,N009714,SHF00020
SCH001186,N012972,SHF00018
SCH001187,N010334,SHF00016
SCH001188,N011714,SHF00012
SCH001189,N011954,SHF00005
SCH001190,N004310,SHF00011
SCH001191,N001350,SHF00004
SCH001192,N005909,SHF00002
SCH001193,N000080,SHF00012
SCH001194,N006272,SHF00009
SCH001195,N011282,SHF00016
SCH001196,N010042,SHF00015
SCH001197,N012048,SHF00005
SCH001198,N006736,SHF00006
SCH001199,N000511,SHF00005
SCH001200,N005853,SHF00020
SCH001201,N008628,SHF00005
SCH001202,N007106,SHF00015
SCH001203,N008032,SHF00007
SCH001204,N009150,SHF00012
SCH001205,N011186,SHF00001
SCH001206,N001900,SHF00013
SCH001207,N007548,SHF00016
SCH001208,N007663,SHF00014
SCH001209,N002123,SHF00011
SCH001210,N007048,SHF00017
SCH001211,N009010,SHF00010
SCH001212,N011376,SHF00012
SCH001213,N000902,SHF00004
SCH001214,N013040,SHF00015
SCH001215,N006342,SHF00016
SCH001216,N002973,SHF00008
SCH001217,N000586,SHF00009
SCH001218,N007519,SHF00003
SCH001219,N000072,SHF00001
SCH001220,N000833,SHF00017
SCH001221,N001904,SHF00005
SCH001222,N010932,SHF00019
SCH001223,N003686,SHF00014
SCH001224,N012698,SHF00018
SCH001225,N011341,SHF00013
SCH001226,N009993,SHF00010
SCH001227,N010054,SHF00014
SCH001228,N012047,SHF00016
SCH001229,N003885,SHF00019
SCH001230,N006473,SHF00018
SCH001231,N006918,SHF00005
SCH001232,N007920,SHF00012
SCH001233,N003976,SHF00019
SCH001234,N003804,SHF00017
SCH001235,N002962,SHF00003
SCH001236,N005040,SHF00003
SCH001237,N002899,SHF00007
SCH001238,N011087,SHF00020
SCH001239,N011939,SHF00021
SCH001240,N001048,SHF00013
SCH001241,N012021,SHF00014
SCH001242,N009637,SHF00005
SCH001243,N011091,SHF00008
SCH001244,N012144,SHF00016
SCH001245,N011453,SHF00015
SCH001246,N000817,SHF00006
SCH001247,N005698,SHF00018
SCH001248,N003977,SHF00019
SCH001249,N000183,SHF00006
SCH001250,N007649,SHF00017
SCH001251,N008561,SHF00017
SCH001252,N002539,SHF00015
SCH001253,N013099,SHF00009
SCH001254,N004244,SHF00009
SCH001255,N002502,SHF00015
SCH001256,N008956,SHF00012
SCH001257,N013120,SHF00011
SCH001258,N011042,SHF00005
SCH001259,N008453,SHF00007
SCH001260,N010851,SHF00020
SCH001261,N003419,SHF00006
SCH001262,N004586,SHF00002
SCH001263,N010762,SHF00015
SCH001264,N009292,SHF00019
SCH001265,N004552,SHF00009
SCH001266,N006841,SHF00010
SCH001267,N006892,SHF00012
SCH001268,N012175,SHF00005
SCH001269,N010691,SHF00013
SCH001270,N007430,SHF00007
SCH001271,N010267,SHF00009
SCH001272,N008382,SHF00007
SCH001273,N011721,SHF00011
SCH001274,N005643,SHF00018
SCH001275,N008445,SHF00014
SCH001276,N013188,SHF00016
SCH001277,N000687,SHF00006
SCH001278,N001201,SHF00005
SCH001279,N011157,SHF00018
SCH001280,N006454,SHF00016
SCH001281,N003392,SHF00003
SCH001282,N004750,SHF00016
SCH001283,N012043,SHF00009
SCH001284,N000427,SHF00012
SCH001285,N008317,SHF00006
SCH001286,N008331,SHF00014
SCH001287,N010487,SHF00009
SCH001288,N008866,SHF00015
SCH001289,N005000,SHF00015
SCH001290,N005040,SHF00005
SCH001291,N010605,SHF00014
SCH001292,N001771,SHF00019
SCH001293,N011743,SHF00004
SCH001294,N012064,SHF00016
SCH001295,N003276,SHF00014
SCH001296,N011083,SHF00014
SCH001297,N004218,SHF00003
SCH001298,N000786,SHF00007
SCH001299,N005189,SHF00011
SCH001300,N008843,SHF00021
SCH001301,N005069,SHF00010
SCH001302,N005763,SHF00011
SCH001303,N005461,SHF00004
SCH001304,N001217,SHF00001
SCH001305,N007317,SHF00018
SCH001306,N010167,SHF00009
SCH001307,N005301,SHF00009
SCH001308,N002425,SHF00010
SCH001309,N010069,SHF00011
SCH001310,N009274,SHF00004
SCH001311,N005368,SHF00002
SCH001312,N004518,SHF00021
SCH001313,N007129,SHF00006
SCH001314,N010711,SHF00018
SCH001315,N010676,SHF00003
SCH001316,N004836,SHF00013
SCH001317,N000878,SHF00007
SCH001318,N005925,SHF00002
SCH001319,N007564,SHF00005
SCH001320,N000217,SHF00011
SCH001321,N009199,SHF00009
SCH001322,N005738,SHF00011
SCH001323,N011173,SHF00004
SCH001324,N007597,SHF00017
SCH001325,N004880,SHF00013
SCH001326,N000184,SHF00010
SCH001327,N011750,SHF00009
SCH001328,N007916,SHF00017
SCH001329,N005363,SHF00008
SCH001330,N005379,SHF00003
SCH001331,N009081,SHF00017
SCH001332,N003386,SHF00009
SCH001333,N011780,SHF00010
SCH001334,N005816,SHF00019
SCH001335,N008489,SHF00021
SCH001336,N000408,SHF00018
SCH001337,N005350,SHF00009
SCH001338,N009041,SHF00016
SCH001339,N007664,SHF00011
SCH001340,N000983,SHF00017
SCH001341,N000373,SHF00008
SCH001342,N002173,SHF00019
SCH001343,N009350,SHF00010
SCH001344,N010014,SHF00013
SCH001345,N006213,SHF00018
SCH001346,N010013,SHF00002
SCH001347,N010824,SHF00019
SCH001348,N006050,SHF00013
SCH001349,N001763,SHF00013
SCH001350,N001125,SHF00001
SCH001351,N003046,SHF00003
SCH001352,N006698,SHF00012
SCH001353,N009512,SHF00009
SCH001354,N006318,SHF00002
SCH001355,N012472,SHF00011
SCH001356,N005848,SHF00018
SCH001357,N005661,SHF00009
SCH001358,N005641,SHF00009
SCH001359,N013060,SHF00009
SCH001360,N003468,SHF00019
SCH001361,N008756,SHF00008
SCH001362,N002949,SHF00016
SCH001363,N003060,SHF00009
SCH001364,N009511,SHF00001
SCH001365,N003469,SHF00016
SCH001366,N006070,SHF00019
SCH001367,N004019,SHF00008
SCH001368,N010083,SHF00007
SCH001369,N002958,SHF00021
SCH001370,N002182,SHF00003
SCH001371,N007150,SHF00003
SCH001372,N011565,SHF00007
SCH001373,N008299,SHF00021
SCH001374,N010094,SHF00011
SCH001375,N008245,SHF00006
SCH001376,N013232,SHF00020
SCH001377,N009202,SHF00021
SCH001378,N007037,SHF00014
SCH001379,N001831,SHF00009
SCH001380,N010588,SHF00001
SCH001381,N001306,SHF00020
SCH001382,N005413,SHF00010
SCH001383,N010585,SHF00004
SCH001384,N011220,SHF00019
SCH001385,N000001,SHF00007
SCH001386,N010887,SHF00009
SCH001387,N010689,SHF00013
SCH001388,N011682,SHF00019
SCH001389,N003138,SHF00003
SCH001390,N011738,SHF00015
SCH001391,N008089,SHF00011
SCH001392,N003721,SHF00004
SCH001393,N012910,SHF00021
SCH001394,N007188,SHF00005
SCH001395,N000726,SHF00001
SCH001396,N011807,SHF00004
SCH001397,N001040,SHF00011
SCH001398,N009360,SHF00021
SCH001399,N008375,SHF00008
SCH001400,N007645,SHF00021
SCH001401,N006838,SHF00021
SCH001402,N005989,SHF00007
SCH001403,N002429,SHF00020
SCH001404,N004236,SHF00010
SCH001405,N007422,SHF00015
SCH001406,N001975,SHF00007
SCH001407,N007983,SHF00014
SCH001408,N001749,SHF00014
SCH001409,N012112,SHF00010
SCH001410,N004823,SHF00019
SCH001411,N007137,SHF00001
SCH001412,N008917,SHF00020
SCH001413,N005450,SHF00012
SCH001414,N001545,SHF00015
SCH001415,N010018,SHF00012
SCH001416,N004035,SHF00006
SCH001417,N013323,SHF00011
SCH001418,N008305,SHF00017
SCH001419,N001741,SHF00016
SCH001420,N003214,SHF00021
SCH001421,N002511,SHF00017
SCH001422,N005111,SHF00013
SCH001423,N000213,SHF00008
SCH001424,N011135,SHF00012
SCH001425,N004173,SHF00001
SCH001426,N006195,SHF00020
SCH001427,N003323,SHF00016
SCH001428,N007704,SHF00010
SCH001429,N013213,SHF00016
SCH001430,N012729,SHF00008
SCH001431,N012146,SHF00021
SCH001432,N010492,SHF00019
SCH001433,N011079,SHF00002
SCH001434,N001292,SHF00021
SCH001435,N005162,SHF00001
SCH001436,N002124,SHF00006
SCH001437,N010757,SHF00011
SCH001438,N005036,SHF00008
SCH001439,N003796,SHF00012
SCH001440,N009541,SHF00012
SCH001441,N000981,SHF00010
SCH001442,N007004,SHF00012
SCH001443,N011013,SHF00011
SCH001444,N000412,SHF00018
SCH001445,N006863,SHF00017
SCH001446,N000568,SHF00018
SCH001447,N006554,SHF00009
SCH001448,N010206,SHF00001
SCH001449,N012954,SHF00012
SCH001450,N005184,SHF00015
SCH001451,N008509,SHF00004
SCH001452,N007763,SHF00005
SCH001453,N000195,SHF00015
SCH001454,N004282,SHF00018
SCH001455,N013069,SHF00006
SCH001456,N004021,SHF00019
SCH001457,N001080,SHF00018
SCH001458,N009028,SHF00015
SCH001459,N008542,SHF00014
SCH001460,N004096,SHF00010
SCH001461,N009926,SHF00001
SCH001462,N001659,SHF00007
SCH001463,N000647,SHF00006
SCH001464,N009862,SHF00001
SCH001465,N008330,SHF00005
SCH001466,N000714,SHF00016
SCH001467,N012707,SHF00006
SCH001468,N007047,SHF00015
SCH001469,N005496,SHF00017
SCH001470,N011015,SHF00002
SCH001471,N005748,SHF00009
SCH001472,N010448,SHF00014
SCH001473,N004859,SHF00013
SCH001474,N012245,SHF00017
SCH001475,N000904,SHF00008
SCH001476,N006386,SHF00015
SCH001477,N005499,SHF00018
SCH001478,N008383,SHF00007
SCH001479,N011724,SHF00008
SCH001480,N007080,SHF00004
SCH001481,N004530,SHF00007
SCH001482,N000584,SHF00008
SCH001483,N006591,SHF00001
SCH001484,N009080,SHF00013
SCH001485,N005186,SHF00004
SCH001486,N007865,SHF00017
SCH001487,N007644,SHF00013
SCH001488,N012538,SHF00021
SCH001489,N011793,SHF00016
SCH001490,N006709,SHF00014
SCH001491,N001951,SHF00010
SCH001492,N001601,SHF00014
SCH001493,N006415,SHF00015
SCH001494,N004285,SHF00003
SCH001495,N008000,SHF00016
SCH001496,N013222,SHF00009
SCH001497,N011425,SHF00018
SCH001498,N002247,SHF00002
SCH001499,N009926,SHF00015
SCH001500,N003418,SHF00008
SCH001501,N012229,SHF00014
SCH001502,N000931,SHF00001
SCH001503,N000334,SHF00005
SCH001504,N003215,SHF00013
SCH001505,N001163,SHF00019
SCH001506,N000862,SHF00007
SCH001507,N006637,SHF00007
SCH001508,N005256,SHF00006
SCH001509,N008872,SHF00010
SCH001510,N003065,SHF00015
SCH001511,N002535,SHF00006
SCH001512,N004435,SHF00003
SCH001513,N011345,SHF00017
SCH001514,N002558,SHF00012
SCH001515,N010914,SHF00005
SCH001516,N007988,SHF00006
SCH001517,N000237,SHF00003
SCH001518,N003737,SHF00009
SCH001519,N010829,SHF00014
SCH001520,N002139,SHF00003
SCH001521,N010297,SHF00020
SCH001522,N012274,SHF00020
SCH001523,N002465,SHF00020
SCH001524,N000413,SHF00018
SCH001525,N007749,SHF00009
SCH001526,N004236,SHF00010
SCH001527,N006218,SHF00007
SCH001528,N010580,SHF00010
SCH001529,N003115,SHF00021
SCH001530,N010518,SHF00015
SCH001531,N002032,SHF00004
SCH001532,N011243,SHF00003
SCH001533,N009238,SHF00021
SCH001534,N004219,SHF00020
SCH001535,N010591,SHF00016
SCH001536,N008413,SHF00017
SCH001537,N006198,SHF00004
SCH001538,N009029,SHF00007
SCH001539,N006053,SHF00009
SCH001540,N012812,SHF00010
SCH001541,N001444,SHF00018
SCH001542,N003052,SHF00019
SCH001543,N005851,SHF00020
SCH001544,N011547,SHF00008
SCH001545,N006744,SHF00021
SCH001546,N003965,SHF00018
SCH001547,N001433,SHF00013
SCH001548,N012705,SHF00020
SCH001549,N009756,SHF00008
SCH001550,N008548,SHF00019
SCH001551,N000650,SHF00015
SCH001552,N006440,SHF00004
SCH001553,N010443,SHF00015
SCH001554,N005427,SHF00018
SCH001555,N007879,SHF00021
SCH001556,N006507,SHF00001
SCH001557,N006078,SHF00008
SCH001558,N003917,SHF00012
SCH001559,N010577,SHF00017
SCH001560,N012095,SHF00002
SCH001561,N006135,SHF00007
SCH001562,N010797,SHF00003
SCH001563,N007730,SHF00012
SCH001564,N010607,SHF00015
SCH001565,N013158,SHF00005
SCH001566,N005208,SHF00021
SCH001567,N007606,SHF00005
SCH001568,N006257,SHF00014
SCH001569,N000534,SHF00012
SCH001570,N008986,SHF00001
SCH001571,N000570,SHF00021
SCH001572,N009976,SHF00012
SCH001573,N007307,SHF00001
SCH001574,N005245,SHF00009
SCH001575,N009039,SHF00001
SCH001576,N013292,SHF00013
SCH001577,N001245,SHF00013
SCH001578,N012561,SHF00005
SCH001579,N005570,SHF00021
SCH001580,N012019,SHF00004
SCH001581,N011354,SHF00015
SCH001582,N003000,SHF00012
SCH001583,N008456,SHF00014
SCH001584,N004386,SHF00011
SCH001585,N005637,SHF00018
SCH001586,N001011,SHF00016
SCH001587,N008059,SHF00005
SCH001588,N009078,SHF00014
SCH001589,N010645,SHF00020
SCH001590,N009301,SHF00001
SCH001591,N001298,SHF00021
SCH001592,N001691,SHF00017
SCH001593,N005214,SHF00007
SCH001594,N004829,SHF00009
SCH001595,N008893,SHF00021
SCH001596,N007898,SHF00014
SCH001597,N002278,SHF00006
SCH001598,N009320,SHF00018
SCH001599,N001783,SHF00008
SCH001600,N013070,SHF00006
SCH001601,N006235,SHF00003
SCH001602,N006002,SHF00014
SCH001603,N011964,SHF00012
SCH001604,N005219,SHF00018
SCH001605,N005690,SHF00011
SCH001606,N007887,SHF00005
SCH001607,N007046,SHF00013
SCH001608,N008146,SHF00002
SCH001609,N002967,SHF00018
SCH001610,N002115,SHF00016
SCH001611,N009331,SHF00008
SCH001612,N013193,SHF00005
SCH001613,N010888,SHF00017
SCH001614,N005517,SHF00020
SCH001615,N010373,SHF00015
SCH001616,N010150,SHF00021
SCH001617,N010139,SHF00011
SCH001618,N000751,SHF00008
SCH001619,N004482,SHF00021
SCH001620,N009815,SHF00020
SCH001621,N003582,SHF00010
SCH001622,N004971,SHF00004
SCH001623,N011893,SHF00016
SCH001624,N010639,SHF00020
SCH001625,N011886,SHF00006
SCH001626,N006086,SHF00001
SCH001627,N012696,SHF00001
SCH001628,N012768,SHF00014
SCH001629,N000880,SHF00018
SCH001630,N008657,SHF00017
SCH001631,N003113,SHF00014
SCH001632,N005296,SHF00016
SCH001633,N004473,SHF00017
SCH001634,N013084,SHF00012
SCH001635,N012160,SHF00020
SCH001636,N004023,SHF00003
SCH001637,N007397,SHF00011
SCH001638,N004319,SHF00005
SCH001639,N011532,SHF00008
SCH001640,N010378,SHF00014
SCH001641,N000335,SHF00001
SCH001642,N012872,SHF00005
SCH001643,N001715,SHF00009
SCH001644,N007386,SHF00019
SCH001645,N004554,SHF00012
SCH001646,N009617,SHF00009
SCH001647,N007922,SHF00005
SCH001648,N008933,SHF00013
SCH001649,N009934,SHF00011
SCH001650,N002698,SHF00015
SCH001651,N010714,SHF00013
SCH001652,N001897,SHF00017
SCH001653,N012921,SHF00021
SCH001654,N002572,SHF00008
SCH001655,N008480,SHF00015
SCH001656,N010836,SHF00018
SCH001657,N005871,SHF00018
SCH001658,N008827,SHF00013
SCH001659,N012533,SHF00014
SCH001660,N012904,SHF00005
SCH001661,N005474,SHF00007
SCH001662,N005707,SHF00002
SCH001663,N012274,SHF00017
SCH001664,N008660,SHF00014
SCH001665,N007399,SHF00018
SCH001666,N008851,SHF00011
